source,status,item
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","36.110405451798 49.662680251138 Qazvin  (feature #1448, WOEID: 20070200)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","37.709591219904 45.269700589092 West Azarbaijan Iran Azarbayjan-e Bakhtari Azarbaijan-e Gharbi West Azarbayejan Azerbadjan e Gharbi  (feature #1449)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","37.945972961411 46.620234678719 East Azarbaijan  (feature #1450, WOEID: 2345768)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","34.461162437082 46.616356039458 Kermanshah  (feature #1451, WOEID: 2254797)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","37.334110930761 49.417109517759 Gilan  (feature #1452, WOEID: 2345773)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","35.70811432122 46.985252679641 Kordestan  (feature #1453, WOEID: 2345779)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.377135549884 59.622562372952 South Khorasan  (feature #1454, WOEID: 56189825)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","35.491796667061 58.723561604449 Razavi Khorasan  (feature #1455, WOEID: 56189824)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","37.404187435555 57.045467688002 North Khorasan Iran Khorasan-e Shemali  (feature #1456)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","27.872190009736 60.689946324849 Sistan and Baluchestan Iran Baluchestan va Sistan Seistan and Baluchistan Sistan e Baloutchistan  (feature #1457)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","29.515718513485 57.262990927885 Kerman Iran  (feature #1458, WOEID: 2254796)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","37.057882295792 43.180095405377 Dihok Iraq Dahuk D'hok  (feature #1459)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","35.363450405137 44.128767474793 At-Ta'mim  (feature #1460, WOEID: 2345845)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","36.371568790856 44.230718731924 Arbil  (feature #1461, WOEID: 2345843)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","36.038346230279 42.522309161029 Ninawa  (feature #1462, WOEID: 2345847)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","34.603280479498 43.665595952615 Sala ad-Din Iraq Salah ad-Din Salaheddin  (feature #1463)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.147825872057 43.822104969361 An-Najaf  (feature #1464, WOEID: 2345849)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.503696378353 43.833231560087 Karbala'  (feature #1465, WOEID: 2345844)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","33.292185810621 44.396288980628 Baghdad Iraq Bagd  Bagdad  (feature #1466)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","30.37313975917 47.40288417283 Al-Basrah  (feature #1467, WOEID: 2345834)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","30.240999607991 45.372558274361 Al-Muthannia Iraq  (feature #1468, WOEID: 2345835)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.84304753198 45.086884407444 Al-Qadisiyah  (feature #1469, WOEID: 2345836)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.208434895684 46.347150314721 Dhi-Qar  (feature #1470, WOEID: 2345841)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.892963459826 47.031695800045 Maysan  (feature #1471, WOEID: 2345846)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.669509603709 45.734124444001 Wasit  (feature #1472, WOEID: 2345848)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","35.533222488932 45.325345402561 As-Sulaymaniyah  (feature #1473, WOEID: 2345837)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","33.955699420254 45.090958050684 Diyala  (feature #1474, WOEID: 2345842)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.978452313766 41.678729373955 Al-Anbar  (feature #1475, WOEID: 2345833)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.663027183335 44.52588794756 Babil  (feature #1476, WOEID: 2345838)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.591656055846 -22.370193144584 Reykhólahreppur  (feature #1477)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.591656055846 -22.370193144584 Reykhólahreppur Iceland  (feature #1477)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","66.082079708618 -22.654209137955 Vestfirðir  (feature #1478)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","66.082079708618 -22.654209137955 Vestfirðir Iceland Western Fjords Western Peninsula  (feature #1478)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.700966617676 -21.617578439822 Árneshreppur  (feature #1479)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.700966617676 -21.617578439822 Árneshreppur Iceland  (feature #1479)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.593193868518 -23.703491179055 Vesturbyggð  (feature #1480)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.593193868518 -23.703491179055 Vesturbyggð Iceland  (feature #1480)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.897989242649 -23.451387419932 Ísafjarðarbær  (feature #1481)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.897989242649 -23.451387419932 Ísafjarðarbær Iceland  (feature #1481)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","64.25813810774 -16.108576568952 Sveitarfélagið Hornafjörður  (feature #1482)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","64.25813810774 -16.108576568952 Sveitarfélagið Hornafjörður Iceland  (feature #1482)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.253259057333 -15.319405556688 Austurland  (feature #1483)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.253259057333 -15.319405556688 Austurland Iceland Eastland  (feature #1483)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","64.955138226746 -14.324950496218 Austur-Hérað  (feature #1484)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","64.955138226746 -14.324950496218 Austur-Hérað Iceland  (feature #1484)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.319268579583 -19.852303189347 Norðurland vestra Iceland Northland West  (feature #1485)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","65.519260413008 -18.407185328544 Akureyri  (feature #1486, WOEID: 980027)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.557696912499 -19.197210767974 Akrahreppur Iceland  (feature #1487)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.243666865731 -20.671971122923 Húnaþing vestra Iceland  (feature #1488)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","66.067989383469 -15.996824935433 Kelduneshreppur  (feature #1489)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","66.067989383469 -15.996824935433 Kelduneshreppur Iceland  (feature #1489)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.454932691435 -17.227918981798 Hálshreppur  (feature #1490)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.454932691435 -17.227918981798 Hálshreppur Iceland Norðurland eystra Northland East  (feature #1490)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","64.362008472625 -20.114510031082 Biskupstungnahreppur  (feature #1491)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","64.362008472625 -20.114510031082 Biskupstungnahreppur Iceland  (feature #1491)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","63.99521316561 -22.183052053078 Suðurnes  (feature #1492)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","63.99521316561 -22.183052053078 Suðurnes Iceland Southern Peninsula  (feature #1492)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","64.073949170229 -19.239571683666 Suðurland  (feature #1493)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","64.073949170229 -19.239571683666 Suðurland Iceland Southland South  (feature #1493)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","63.948421011297 -18.120489996856 Mýrdalshreppur  (feature #1494)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","63.948421011297 -18.120489996856 Mýrdalshreppur Iceland  (feature #1494)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","64.539269865048 -21.232509106575 Akranes  (feature #1495, WOEID: 980024)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","65.158450020253 -21.789698817979 Bæjarhreppur  (feature #1496)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","65.158450020253 -21.789698817979 Bæjarhreppur Iceland  (feature #1496)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","64.260612995291 -21.529376255756 Höfuðborgarsvæði  (feature #1497)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","64.260612995291 -21.529376255756 Höfuðborgarsvæði Iceland Capital Reykjavik and Reykjane  (feature #1497, WOEID: 980389)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","64.77902877698 -21.18419688428 Vesturland  (feature #1498)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","64.77902877698 -21.18419688428 Vesturland Iceland Westland West  (feature #1498)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","64.888571468915 -22.875379683971 Eyja- og Miklaholtshreppur Iceland  (feature #1499)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","30.857569578591 34.86525712933 HaDarom  (feature #1500, WOEID: 2345791)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.617362036124 35.041518142916 Haifa  (feature #1501, WOEID: 1967449)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.064236405859 34.863695526084 HaMerkaz  (feature #1502, WOEID: 2345792)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.82603714274 35.369452383872 HaZafon  (feature #1503, WOEID: 2345793)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.083323248383 34.816287623494 Tel Aviv  (feature #1504, WOEID: 1968212)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.7403510366 35.008166421792 Jerusalem  (feature #1505, WOEID: 1968222)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","33.034604660888 35.715515723381 Golan Israel  (feature #1506)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","46.110804141491 13.134936525183 Friuli-Venezia Giulia  (feature #1507, WOEID: 7153335)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","46.445072105827 11.318509265824 Trentino-Alto Adige  (feature #1508, WOEID: 7153346)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","45.686821231628 11.967801538204 Veneto  (feature #1509, WOEID: 7153349)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","44.517316890628 11.065329768396 Emilia-Romagna  (feature #1510, WOEID: 7153334)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","44.289388953282 8.680671067321 Liguria  (feature #1511, WOEID: 7153337)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.100900967963 8.9924362010438 Sardegna  (feature #1512, WOEID: 7153343)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","43.350817601121 10.946023372081 Toscana  (feature #1513, WOEID: 7153345)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.492558324447 16.057247104874 Basilicata  (feature #1514, WOEID: 7153331)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.091607932718 16.344735871086 Calabria  (feature #1515, WOEID: 7153332)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.845932848389 14.801075557772 Campania  (feature #1516, WOEID: 7153333)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.687473292983 14.570632399856 Molise  (feature #1517, WOEID: 7153340)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.986818318585 16.616324198096 Apulia Italy  (feature #1518, WOEID: 7153342)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","37.492972826778 13.702301107058 Sicily  (feature #1519, WOEID: 7153344)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","42.221528740866 13.830636440191 Abruzzo  (feature #1520, WOEID: 7153350)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.967760129104 12.82647413996 Lazio  (feature #1521, WOEID: 7153336)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","43.373037027828 13.079074110916 Marche  (feature #1522, WOEID: 7153339)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","42.967318855747 12.498008619502 Umbria  (feature #1523, WOEID: 7153347)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","45.093316123518 7.9341092073179 Piemonte  (feature #1524, WOEID: 7153341)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","45.739590638934 7.3594863757709 Valle d'Aosta  (feature #1525, WOEID: 7153348)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","45.633425191396 9.7945143173927 Lombardia  (feature #1526, WOEID: 7153338)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","17.980201499551 -77.287407131059 Clarendon  (feature #1527, WOEID: 2345912)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.360459876843 -78.142109824575 Hanover  (feature #1528, WOEID: 2345913)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.022176389735 -77.510411906175 Manchester Jamaica  (feature #1529, WOEID: 2345914)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.047433471547 -77.752336052598 Saint Elizabeth Jamaica  (feature #1530, WOEID: 2345919)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.373058585247 -77.861632257826 Saint James  (feature #1531, WOEID: 2345920)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.350356594434 -77.61877910767 Trelawny  (feature #1532, WOEID: 2345923)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.220259846474 -78.095462836393 Westmoreland  (feature #1533, WOEID: 2345924)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","17.973863332823 -76.761341978449 Kingston  (feature #1534, WOEID: 109251)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.11506499575 -76.52184442549 Portland Jamaica  (feature #1535, WOEID: 2345915)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.31591556461 -77.272139772139 Saint Ann Jamaica  (feature #1536, WOEID: 2345917)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.052719909222 -77.025238757805 Saint Catherine  (feature #1537, WOEID: 2345918)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.28277982266 -76.884444463398 Saint Mary  (feature #1538, WOEID: 2345921)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","18.034914767392 -76.758861165065 Saint Andrew  (feature #1539, WOEID: 2345916)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","17.956371686643 -76.459095822389 Saint Thomas  (feature #1540, WOEID: 2345922)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","49.216930607565 -2.1250903210593 JEY- (Jersey aggregation)  (feature #1541, WOEID: 24549617)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","29.849235278375 35.324012463148 Aqaba Jordan Al `Aqabah  (feature #1542)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.381184048395 37.899029083521 Mafraq  (feature #1543, WOEID: 2345930)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","31.584156446668 36.32866554143 Amman Jordan Ama  (feature #1544)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","30.783349217681 35.623133206818 Tafilah  (feature #1545, WOEID: 2345932)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","30.34267715912 36.512274740499 Ma`an  (feature #1546)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","30.34267715912 36.512274740499 Ma`an Jordan  (feature #1546)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.469935620848 35.78545448074 Irbid  (feature #1547, WOEID: 20070291)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.289828010458 35.739055673685 Ajlun  (feature #1548, WOEID: 20070293)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","32.21864671695 35.879914974027 Jarash  (feature #1549, WOEID: 20070292)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.973055191072 35.685462349493 Balqa  (feature #1550, WOEID: 2345927)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.589029711508 35.722198549672 Madaba  (feature #1551, WOEID: 20070288)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","31.100955182115 35.760331438327 Karak  (feature #1552, WOEID: 2345929)"
